Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN
2012-05-03,89.39,30.1678,,23.74,64.21,12.66,33.32,7.41,91.95,12.21,44.01,108.98,22.175,30.1838,79.7939,33.28,16.615,65.5,74.94,90.99,32.31,,74.26,128.3,22.33,34.23,305.806,,32.55,229.45
2012-05-04,88.67,29.8615,,23.21,62.61,12.36,32.61,7.18,90.36,12.08,43.14,107.24,21.74,29.3257,79.0636,32.56,16.565,63.66,74.33,87.28,31.48,,73.65,126.41,21.95,34.2,298.7742,,32.43,223.99
2012-05-07,88.01,29.9094,,23.51,60.22,12.29,32.52,7.18,90.67,12.07,42.98,106.87,21.87,29.2184,79.2855,32.28,16.765,64.25,74.75,86.39,31.6,,74.73,125.55,21.72,34.26,304.0693,,32.2,225.16
2012-05-08,87.56,29.9524,,23.11,59.34,12.4,32.67,7.03,89.18,12.01,43.05,105.49,21.795,28.7965,78.8047,32.28,17.05,63.25,75.02,85.75,31.46,,73.79,124.92,22.05,34.69,306.6919,,32.26,223.9
2012-05-09,87.27,29.2969,,23.52,59.22,12.4,32.52,6.86,88.61,12.03,42.08,105.6,21.385,28.5534,77.1776,31.93,16.96,62.61,74.99,84.34,31.44,,72.44,124.65,21.95,34.31,304.8701,,31.75,222.98
2012-05-10,87.13,29.7706,,24.0,58.7,12.74,31.92,6.78,89.07,12.37,41.84,105.5,21.545,28.4175,76.7708,31.37,17.0,62.9,74.5,86.22,31.13,,72.88,125.8,22.18,34.6,307.1273,,31.73,226.69
2012-05-11,86.73,29.6845,,23.19,58.61,12.645,32.2,6.78,88.42,12.36,41.24,106.75,21.68,28.2102,76.891,31.17,17.08,63.28,75.15,86.29,30.8,,72.73,127.2,22.31,34.83,302.9082,,31.79,227.68
2012-05-14,85.83,29.5122,,23.14,58.81,12.64,32.23,6.75,82.34,12.22,41.53,105.83,21.365,27.8169,76.6229,29.66,16.965,60.97,74.07,86.02,30.59,,71.79,126.1,22.385,34.4,302.2926,,31.69,222.93
2012-05-15,85.78,29.6127,,23.74,58.93,12.78,32.33,6.6,81.08,12.19,40.83,104.09,21.285,28.9682,75.7354,30.19,16.81,61.85,73.05,86.73,31.25,,71.39,126.27,22.325,33.98,305.8511,,31.75,224.39
2012-05-16,85.35,29.9285,,23.22,59.12,12.38,32.36,6.39,82.1,12.13,40.21,104.84,20.805,28.4318,74.9126,29.17,16.855,62.81,72.32,86.99,30.89,,71.96,125.72,22.195,33.43,314.7697,,31.86,224.06
2012-05-17,84.34,29.7754,,23.15,58.39,12.09,32.01,6.13,68.17,11.98,39.62,101.93,19.91,28.3389,73.3502,29.29,16.1,59.98,69.65,84.35,30.32,,70.87,121.95,21.9,32.96,311.8268,,31.64,218.36
2012-05-18,83.51,29.4596,,23.04,57.65,11.97,31.31,6.01,66.68,11.95,39.23,100.17,19.535,27.6953,71.9357,28.45,16.17,59.3,68.14,84.26,29.72,,69.91,121.25,21.735,32.75,300.4909,,31.68,213.85
2012-05-21,84.46,29.5744,,24.29,59.07,12.2,32.01,6.3,69.82,12.23,40.78,102.77,19.865,28.5963,74.0158,29.3,16.38,61.69,69.23,88.76,31.21,,70.46,122.04,21.815,33.2,307.3525,,31.85,218.11
2012-05-22,84.13,29.6606,,22.44,58.93,12.0,32.01,6.16,68.97,12.42,40.26,103.39,20.055,28.9539,73.8679,29.18,16.225,59.57,69.55,92.54,31.21,,71.0,122.9,22.065,32.84,300.6911,,31.76,215.33
2012-05-23,84.8,29.6606,,22.02,58.91,12.33,32.18,6.08,68.97,12.21,40.34,103.28,19.92,28.9539,73.5351,29.68,16.225,59.57,69.55,90.57,31.23,,70.71,122.9,21.83,32.84,305.0253,,31.72,217.28
2012-05-24,84.98,29.8663,,21.92,57.99,12.1,31.54,6.02,72.93,12.38,41.13,103.8,19.84,29.3329,74.3764,29.4,16.92,60.49,70.52,93.1,31.51,,72.76,126.08,21.965,33.43,302.1225,,32.26,215.24
2012-05-25,84.78,29.785,,20.8,57.44,12.24,31.6,6.22,73.67,12.55,41.2,103.47,19.61,29.3257,73.9049,29.31,16.98,61.43,69.83,92.42,31.85,,72.67,127.18,22.02,33.57,296.0516,,32.11,212.89
2012-05-28,84.78,29.785,,20.8,57.44,12.24,31.6,6.22,73.67,12.55,41.2,103.47,19.61,29.3257,73.9049,29.31,16.98,61.43,69.83,92.42,31.85,,72.67,127.18,22.02,33.57,296.0516,,32.11,212.89
2012-05-29,85.73,29.7323,,20.8,58.41,11.96,32.05,6.46,74.21,12.61,41.81,107.18,20.125,30.1624,74.9865,29.98,17.065,63.68,70.27,92.07,32.26,,73.7,128.41,22.05,34.25,297.4579,,32.13,214.75
2012-05-30,84.45,29.5649,,20.52,57.72,11.91,31.29,6.15,72.45,12.32,41.36,103.07,19.83,29.5688,73.1098,29.21,16.81,60.78,68.42,91.69,31.4,,72.46,126.96,21.805,33.68,294.4,,32.02,209.23
2012-05-31,84.41,29.5649,,20.33,57.1,11.74,31.05,6.08,72.94,12.09,40.89,103.07,20.04,29.0754,73.0728,29.34,17.15,60.7,68.46,90.57,31.23,,71.29,126.0,21.845,33.94,290.7114,,32.19,212.91
2012-06-01,82.85,28.9572,,18.91,55.28,11.65,29.82,5.73,71.14,11.84,40.49,97.87,19.325,27.3306,71.0759,28.2,16.905,56.9,67.98,87.6,29.57,,69.75,122.19,21.705,33.07,285.7766,,31.69,208.22
2012-06-04,82.62,28.8137,,19.77,56.12,11.65,30.31,5.63,70.78,11.82,40.5,96.0,19.225,27.0589,71.6306,28.36,16.18,57.26,68.31,88.39,28.87,,69.03,121.47,21.735,33.01,289.5803,,31.93,214.57
2012-06-05,82.51,28.851999999999997,,20.41,56.74,11.605,30.705,5.825,72.12,12.02,41.75,98.45,19.445,27.3807,71.797,27.44,16.315,59.38,69.33,89.8,30.1,,69.35,122.79,21.94,33.14,285.4763,,31.795,213.21
2012-06-06,84.63,29.206,,21.37,58.42,12.095,31.69,6.02,73.71,12.45,42.43,101.68,20.265,28.439,72.8047,28.99,16.735,60.51,70.55,90.84,31.22,,70.0,125.13,22.22,34.09,290.5813,,32.58,217.64
2012-06-07,85.5,29.2826,,21.3,58.86,11.78,31.32,5.76,73.72,12.36,42.0,103.23,20.45,28.5749,73.9788,29.07,16.9,60.34,70.4,90.38,30.32,,69.1,124.13,22.345,34.07,289.3801,,32.75,218.8
2012-06-08,86.0,29.6079,,21.81,58.53,11.83,31.65,5.91,74.33,12.55,43.24,103.76,20.32,28.3174,73.609,30.12,17.365,60.83,71.01,92.43,30.86,,70.89,124.8,22.46,34.31,290.4812,,32.91,218.48
2012-06-11,85.18,29.4309,,21.19,57.23,11.595,31.13,5.69,72.17,12.3,42.75,101.71,20.0,27.8741,73.156,29.75,17.285,58.67,68.96,90.45,30.21,,69.87,123.94,22.455,33.9,284.5254,,32.96,216.5
2012-06-12,86.73,29.6462,,21.45,57.35,11.69,31.77,5.91,73.35,12.33,42.88,102.52,20.32,28.2245,73.3502,30.26,17.36,59.7,69.36,93.72,30.51,,69.35,124.51,22.55,34.4,282.8238,,33.43,216.42
2012-06-13,86.13,29.4309,,20.95,56.93,11.66,31.79,5.76,70.54,12.34,41.59,101.35,20.14,27.8884,72.3517,29.56,17.5,57.74,69.1,91.66,31.1,,67.92,124.09,22.555,34.06,280.8218,,33.27,214.73
2012-06-14,86.86,29.7323,,21.42,57.84,11.53,31.67,5.76,70.66,12.62,41.5,102.49,20.815,28.1387,72.5273,29.95,17.605,57.93,70.55,92.96,31.17,,68.09,126.7,22.555,34.44,279.8209,,33.68,214.45
2012-06-15,87.44,29.9046,,22.15,59.08,11.44,32.39,5.87,69.74,12.63,40.99,104.03,20.99,28.6106,73.4796,31.14,17.29,59.28,70.18,93.31,31.74,,69.02,128.91,22.75,34.15,282.5235,,33.77,218.35
2012-06-18,87.31,30.0003,,21.7,58.88,11.64,32.63,5.93,70.69,12.58,41.11,103.79,20.685,28.7107,73.5905,31.33,17.625,60.32,70.9,94.06,33.25,,69.22,130.23,22.905,33.98,285.6765,,33.85,222.66
2012-06-19,87.82,30.0816,,21.9,59.83,11.67,32.89,5.81,68.86,12.69,40.9,106.59,21.115,29.4258,75.421,31.87,17.88,61.75,71.43,98.7,34.73,,70.41,131.75,22.73,34.45,291.0317,,33.92,224.03
2012-06-20,87.54,30.0577,,22.11,59.59,11.62,31.99,6.06,69.03,12.45,40.99,106.37,21.195,29.0611,73.9881,31.69,18.05,61.82,71.41,97.82,34.39,,70.01,131.64,22.555,34.68,289.0298,,33.91,223.02
2012-06-21,86.73,29.7802,,21.15,56.66,11.44,31.23,5.72,67.23,12.13,40.76,102.73,20.535,27.9742,71.9819,30.27,17.99,59.05,69.79,94.99,32.81,,69.54,130.33,22.32,34.0,282.8738,,33.89,220.575
2012-06-22,86.83,29.8185,,21.21,57.56,11.79,31.565,5.73,67.93,12.08,41.69,103.82,20.555,27.9098,72.0928,30.81,18.065,58.74,69.89,95.95,32.8,,71.02,129.4,22.49,34.08,286.0269,,33.87,222.16
2012-06-25,85.85,29.7228,,20.71,56.45,11.375,30.845,5.41,66.48,12.01,40.69,101.06,19.835,26.9302,71.0759,30.08,17.64,57.7,69.12,95.9,31.93,,71.72,128.82,22.31,33.44,280.6216,,33.72,220.07
2012-06-26,86.18,29.8328,,21.0,56.45,11.59,31.07,5.44,65.85,12.18,40.68,102.78,20.11,27.1661,71.3625,30.39,17.855,58.47,69.52,97.38,32.39,,71.12,130.06,22.305,33.66,282.6236,,33.67,225.61
2012-06-27,87.16,30.0816,,21.87,55.87,11.66,31.41,5.5,65.59,12.45,40.96,104.34,20.37,27.4236,71.3717,30.65,18.12,57.75,69.44,99.46,32.41,,71.32,132.38,22.46,34.21,284.9258,,34.0,225.62
2012-06-28,87.16,30.1008,,21.91,56.63,11.49,31.17,5.41,65.71,12.62,39.85,105.5,20.5,26.9731,72.1575,30.43,18.0,57.89,70.58,96.49,31.9,,72.2,132.77,22.65,34.14,282.4234,,34.03,221.31
2012-06-29,89.6,30.8472,,22.82,60.09,11.99,32.37,5.73,68.22,12.83,38.77,109.45,21.295,28.06,74.6352,31.75,17.95,59.64,72.72,99.3,33.46,,73.99,135.0,22.785,35.09,290.33099999999996,,34.55,228.35
2012-07-02,89.28,30.9237,,23.46,60.49,11.945,32.19,5.75,67.67,12.72,38.57,110.57,21.415,27.824,73.609,31.54,18.215,60.19,72.74,103.83,35.22,,74.83,136.64,23.125,35.22,290.5312,,34.96,229.32
2012-07-03,89.7,31.0194,,23.53,61.09,12.46,32.51,6.03,69.2,12.81,38.15,111.45,21.685,28.2745,74.173,32.16,18.375,61.9,73.78,103.74,35.04,,75.39,136.85,22.965,35.32,294.1848,,34.99,229.53
2012-07-04,89.7,31.0194,,23.53,61.09,12.46,32.51,6.03,69.2,12.81,38.15,111.45,21.685,28.2745,74.173,32.16,18.375,61.9,73.78,103.74,35.04,,75.39,136.85,22.965,35.32,294.1848,,34.99,229.53
2012-07-05,89.57,30.9812,,23.72,60.27,12.13,32.53,5.88,68.8,12.83,37.86,110.95,21.475,28.153000000000002,74.0158,32.22,18.81,61.57,73.59,103.39,34.94,,75.57,136.41,22.83,34.9,298.2387,,34.89,227.06
2012-07-06,88.99,30.9812,,23.5,58.44,12.04,31.37,5.75,69.05,12.84,37.63,108.98,21.315,27.1518,73.7939,31.28,18.98,59.99,73.4,101.25,34.2,,75.01,135.92,22.78,34.79,293.2839,,34.97,225.05
2012-07-09,88.96,31.3926,,23.61,57.81,12.08,30.43,5.62,70.1,12.67,38.04,107.99,21.28,26.9016,73.6183,29.99,18.07,59.45,73.23,100.43,34.64,,75.49,136.18,22.725,34.43,293.2839,,35.16,225.05
2012-07-10,88.25,31.4214,,23.71,56.98,12.1,30.44,4.99,70.65,12.65,37.69,107.44,21.145,26.8086,72.6938,29.71,17.85,58.88,72.57,98.11,33.59,,74.82,135.35,22.7,34.24,291.1318,,35.43,219.5
2012-07-11,87.85,31.1869,,23.91,57.13,11.96,30.2,4.89,69.8,12.75,37.76,107.82,21.48,26.5941,72.6753,29.37,18.3,57.3,72.56,96.68,32.77,,74.7,134.34,22.835,34.09,285.8767,,35.32,218.37
2012-07-12,86.41,31.163,,23.81,57.27,11.9,30.14,4.88,71.58,12.6,37.55,106.26,21.22,26.115,71.8525,29.41,18.23,56.53,72.17,97.19,31.58,,75.17,130.45,22.875,33.65,285.5264,,35.12,215.36
